id,LGD
LN69361857,0.26713786
LN20897309,0.31123322
LN63793989,0.27038488
LN58116701,0.25831404
LN72759544,0.26003984
LN60971868,0.26659232
LN84568071,0.28821272
LN85355584,0.266981
LN42079841,0.2686359
LN43094506,0.273663
LN34108671,0.2929245
LN24035934,0.26958025
LN33254184,0.2898624
LN92208563,0.26470408
LN65998057,0.2571735
LN67885538,0.27521622
LN21695549,0.27309763
LN67726616,0.26749295
LN55994410,0.28453594
LN92272670,0.266025
LN37674778,0.27836916
LN55647779,0.2898624
LN47623778,0.25700185
LN83809790,0.26545358
LN48753663,0.29275477
LN12472044,0.2563443
LN21593291,0.27623272
LN65953785,0.52557534
LN88741825,0.53107077
LN92082418,0.29436362
LN66942035,0.26635307
LN96759522,0.30790985
LN14321145,0.40888032
LN28123102,0.3016865
LN29882563,0.27886835
LN26906297,0.2772471
LN58241339,0.27152303
LN30061130,0.26965326
LN47097288,0.25291932
LN90605518,0.26339808
LN61322727,0.2611119
LN53140355,0.2558163
LN24552873,0.5270843
LN69556091,0.26474535
LN80444765,0.26843196
LN33351340,0.30863792
LN64920050,0.28089908
LN27649336,0.28369516
LN24608404,0.2667148
LN35180654,0.24574862
LN91066368,0.29956025
LN28089619,0.26337144
LN73952542,0.26986024
LN73173470,0.2705815
LN36704656,0.287447
LN74641954,0.26843196
LN83235796,0.25788826
LN49108866,0.2829235
LN14819342,0.2494107
LN37432740,0.2921551
LN80012698,0.2722414
LN64075755,0.29850838
LN50831853,0.25408122
LN78961266,0.5234849
LN89437008,0.28088516
LN74691358,0.2586914
LN69265297,0.27332136
LN84743464,0.2824046
LN95193029,0.2496338
LN43739749,0.3130046
LN50460029,0.26802337
LN12160697,0.25869855
LN75471067,0.25566852
LN75210880,0.25965342
LN80395114,0.26003048
LN53601381,0.261252
LN95386267,0.27202842
LN56531953,0.281073
LN54670974,0.27501923
LN18092590,0.27673632
LN67807357,0.29544282
LN78856422,0.5253841
LN52104157,0.5211623
LN33378278,0.5299403
LN82126107,0.24714257
LN77822552,0.26061076
LN40309880,0.25456834
LN80082529,0.38141906
LN58549503,0.26179922
LN52995210,0.28106776
LN66599636,0.2930251
LN97279728,0.28396666
LN39594673,0.52391505
LN87607380,0.25698987
LN93251119,0.2778109
LN76878418,0.29344073
LN21830364,0.24257328
LN38598555,0.29773045
LN34344211,0.27072534
LN34771325,0.27836916
LN99552954,0.3136906
LN90014535,0.52552724
LN60111525,0.53087026
LN55971320,0.28688878
LN97062360,0.26741868
LN62459969,0.5166709
LN73252686,0.26744264
LN73855191,0.2568541
LN64709795,0.25221613
LN59689377,0.29229346
LN64389226,0.29280218
LN33263686,0.28122315
LN40793577,0.26311257
LN84517713,0.28108174
LN69576279,0.28561553
LN48866542,0.28077272
LN89611619,0.25731722
LN60093658,0.29525623
LN57787552,0.25718495
LN93233676,0.28072155
LN86930454,0.26630852
LN65653619,0.25731722
LN95800557,0.24107526
LN73232597,0.30773485
LN25846281,0.27474117
LN98570268,0.27077228
LN39186336,0.261252
LN12874514,0.2722544
LN77580831,0.26791307
LN32349963,0.2628037
LN42220160,0.5188679
LN57288339,0.2527716
LN75133649,0.27599785
LN71845916,0.27019945
LN10556994,0.2666772
LN97982193,0.29871044
LN83230633,0.2546913
LN29827878,0.26671508
LN64628909,0.526977
LN95875921,0.25778356
LN71162348,0.29938558
LN98642175,0.2866843
LN96004751,0.2624307
LN99160608,0.25587398
LN79183260,0.5201867
LN47679656,0.31735685
LN48042706,0.5271268
LN16758193,0.2715757
LN79058525,0.25026634
LN57346821,0.25406387
LN66895611,0.2520119
LN28642634,0.2603552
LN59198909,0.32764223
LN96085911,0.2758126
LN52653514,0.2704955
LN49761744,0.30842084
LN72854568,0.28168076
LN87152355,0.26735932
LN22363481,0.2603552
LN23311900,0.25865087
LN76483875,0.2697152
LN78167144,0.2704955
LN27367307,0.27178913
LN22152999,0.28453594
LN12769556,0.25081965
LN73137767,0.26266843
LN97846412,0.25799668
LN56208868,0.26845714
LN48974277,0.24390568
LN92673426,0.26542765
LN45978874,0.25161037
LN73283693,0.2630162
LN25072372,0.27176806
LN11553859,0.27171302
LN33432153,0.27582613
LN11972662,0.51964927
LN21905928,0.29544282
LN72190969,0.23776548
LN66634499,0.28031212
LN30491803,0.27399972
LN41155940,0.27246764
LN38210121,0.25823924
LN66118426,0.27610734
LN68847747,0.27231762
LN57462404,0.28827012
LN57745495,0.255448
LN87987244,0.26608542
LN57572475,0.52081746
LN48434078,0.26676214
LN51893837,0.30134544
LN48445868,0.25284684
LN56683012,0.26777098
LN55944251,0.51468295
LN60830785,0.28693077
LN68641978,0.27909988
LN43119789,0.27472255
LN74588510,0.26741734
LN29933942,0.26236945
LN58115199,0.26051143
LN44790271,0.2811
LN85395717,0.26983008
LN25978985,0.27544188
LN51861313,0.28868157
LN84322674,0.24801001
LN66292753,0.26544255
LN60336395,0.26438355
LN82829868,0.26970768
LN10226949,0.27955943
LN25645391,0.29544282
LN96810810,0.2642854
LN57834753,0.25841472
LN58717438,0.5261798
LN83692641,0.25965342
LN37452725,0.27447897
LN28725857,0.28259686
LN11567051,0.292812
LN13411056,0.2520857
LN32418293,0.27911383
LN20530943,0.27520177
LN17677511,0.2701089
LN77314830,0.23897119
LN33664718,0.28357252
LN44941658,0.25376406
LN61481570,0.2847764
LN30811977,0.24667703
LN24698333,0.269344
LN85134412,0.2673249
LN22992175,0.28481975
LN66075604,0.25291932
LN22564607,0.26935244
LN24261975,0.25595734
LN44128601,0.2697152
LN60619416,0.31750292
LN11967950,0.26003048
LN24990842,0.3419746
LN65242735,0.22794075
LN98768100,0.27765626
LN65979522,0.2721826
LN13286065,0.31804284
LN68159630,0.30769727
LN17648551,0.26173604
LN59772002,0.26810718
LN61494715,0.25606766
LN46523741,0.2496338
LN99386969,0.2822338
LN72733406,0.26544255
LN22013090,0.27186322
LN57198611,0.25265297
LN44858038,0.27152517
LN20831300,0.28265315
LN28751316,0.294422
LN97553737,0.5111377
LN77329433,0.2756671
LN40164756,0.5152504
LN26450332,0.28916168
LN36046841,0.26696965
LN17752359,0.26469892
LN48855166,0.52703685
LN39726843,0.2823129
LN49179897,0.27370173
LN28226032,0.27923426
LN43824914,0.26479667
LN85689441,0.27752677
LN38355347,0.25406387
LN68444229,0.27785292
LN24051885,0.2755647
LN14142123,0.25865087
LN38885969,0.25903508
LN48688431,0.26924464
LN66062413,0.26037124
LN56279784,0.2660129
LN50826016,0.2837856
LN28067160,0.23622341
LN19570165,0.3022166
LN89998517,0.27267808
LN39141853,0.2981942
LN95498955,0.3308516
LN45205898,0.29104063
LN97748261,0.26066652
LN40478981,0.5226073
LN99683435,0.27163523
LN36992661,0.30253384
LN32634268,0.2832501
LN59834721,0.27156445
LN77873627,0.26258838
LN88005267,0.24961497
LN90567738,0.26051143
LN17399077,0.27296308
LN97480316,0.28089908
LN90830852,0.2565162
LN42404843,0.25700185
LN83359264,0.26112154
LN20972001,0.261252
LN32918040,0.2979206
LN86914220,0.2730743
LN41652753,0.3103157
LN50938627,0.27602217
LN91814545,0.2356752
LN50138369,0.5172487
LN86143275,0.26939982
LN74465857,0.25576308
LN71783278,0.26150313
LN26016304,0.27152428
LN36887147,0.2669003
LN63306229,0.2615611
LN63093868,0.34520057
LN96151068,0.2768637
LN56504365,0.3136906
LN14110964,0.26269966
LN12758207,0.2788961
LN12446927,0.27785292
LN38796955,0.2649877
LN63861516,0.25575572
LN65883807,0.5234849
LN20485238,0.27567583
LN17052101,0.2840197
LN86859209,0.24961497
LN90235052,0.28033674
LN72761160,0.24633946
LN24629735,0.27176806
LN15863937,0.26129887
LN18053602,0.27593616
LN39724142,0.27339494
LN13245508,0.27043068
LN21985753,0.26893196
LN20270783,0.26003984
LN20381170,0.2603552
LN40812900,0.28930503
LN72044549,0.26372716
LN19374455,0.26867035
LN50142864,0.28031212
LN41670276,0.27836916
LN99361014,0.25192443
LN53885895,0.26356927
LN14830839,0.27567583
LN90742748,0.25796503
LN49873833,0.2569967
LN71962139,0.23818581
LN88896195,0.25590992
LN14318613,0.30245242
LN96913356,0.2699877
LN88128398,0.28111517
LN28505146,0.28971085
LN55720493,0.24131207
LN52485494,0.277721
LN78283421,0.26744875
LN93872138,0.25057748
LN97731749,0.28486198
LN59765208,0.29956025
LN64007914,0.26935846
LN90893853,0.26304543
LN66461447,0.27522373
LN11380037,0.2577115
LN11725898,0.2981942
LN59447277,0.29250485
LN72377782,0.2687991
LN81686542,0.25865418
LN39290407,0.5257503
LN56941085,0.30414385
LN40340765,0.26561734
LN39883023,0.24711956
LN99448307,0.23950423
LN77680319,0.27394658
LN86678287,0.5085203
LN39855297,0.28270862
LN92839979,0.29595906
LN94676348,0.27038673
LN59054848,0.26093182
LN67147784,0.27041373
LN24134601,0.2840466
LN16689549,0.2664983
LN59087092,0.2640513
LN85411062,0.2832978
LN50104988,0.2686359
LN22639895,0.28608263
LN72148398,0.5062465
LN36313346,0.26749834
LN96685990,0.27747598
LN76473033,0.29251704
LN74512337,0.29349798
LN14195769,0.25966817
LN27620208,0.5313216
LN34970439,0.27273786
LN73933395,0.26637596
LN92035571,0.26626408
LN94571238,0.27255988
LN69689253,0.287447
LN59509113,0.26003984
LN23273715,0.5213853
LN52835797,0.27053908
LN38063660,0.2684899
LN54462702,0.25147828
LN19690991,0.27828375
LN43021370,0.31304905
LN14691394,0.26373592
LN69627500,0.5313105
LN39177951,0.25099632
LN71790204,0.28254265
LN93398962,0.25864208
LN70793709,0.24553244
LN46923812,0.25731722
LN11635679,0.30141893
LN70648111,0.25430068
LN63407669,0.25982863
LN85719469,0.25093982
LN74117173,0.27619207
LN33070339,0.28787443
LN66742956,0.27496585
LN94755769,0.27716523
LN38952361,0.2525047
LN90666026,0.27752647
LN25977552,0.24642628
LN80588485,0.26008368
LN60705676,0.2858189
LN99682636,0.25852782
LN71575679,0.25682434
LN80798600,0.2577465
LN24065373,0.2981942
LN53074213,0.26404652
LN71672083,0.33517486
LN91304304,0.2754118
LN77840127,0.53107077
LN74958754,0.28079966
LN25595182,0.26373765
LN12501992,0.2568541
LN14037082,0.2690818
LN69470009,0.27038673
LN55998928,0.26511228
LN31537267,0.2710216
LN57763119,0.26457238
LN87533722,0.24343325
LN90203968,0.28902486
LN38342207,0.27828375
LN10945686,0.51009274
LN37550978,0.25828394
LN94724885,0.53212273
LN42968959,0.27514017
LN46799781,0.2772471
LN77230119,0.31552258
LN63536081,0.26455632
LN11250243,0.2547914
LN75328512,0.2558278
LN51896655,0.27296308
LN23028452,0.28178596
LN70581305,0.28108174
LN92821302,0.27309945
LN93042322,0.2840197
LN51731751,0.26054907
LN41825093,0.26001194
LN38708556,0.28009465
LN36104929,0.26666218
LN81718443,0.52836543
LN24508329,0.2679575
LN89255821,0.25603542
LN20922572,0.28453594
LN20632181,0.53582054
LN71840600,0.25582716
LN17700639,0.25595734
LN59214683,0.2614461
LN48987846,0.26470408
LN17206122,0.25143793
LN94039312,0.27205992
LN98614260,0.5211082
LN58441899,0.26604104
LN22777310,0.26618433
LN99015138,0.2735062
LN70805205,0.27474618
LN53466040,0.2615176
LN10909926,0.27602217
LN73337372,0.27837712
LN90232454,0.28417602
LN17429249,0.26338503
LN42731602,0.24614267
LN86376635,0.28188178
LN62133277,0.53210336
LN99632561,0.28725347
LN45739866,0.2970152
LN57844264,0.2676346
LN22526096,0.26750532
LN79969633,0.50696975
LN68549679,0.31804284
LN18077539,0.24066588
LN93011206,0.29986793
LN12818185,0.27545977
LN21197678,0.25945017
LN13936209,0.26249722
LN35132438,0.26598445
LN56301155,0.24961497
LN67766087,0.28971085
LN72901166,0.2673738
LN92680415,0.26227933
LN79148131,0.27295285
LN72406039,0.28764388
LN10090156,0.30028048
LN61470768,0.2494107
LN17033822,0.25547275
LN92654716,0.3008742
LN87306826,0.5326646
LN12331720,0.25595734
LN80496190,0.50781417
LN73990598,0.28108174
LN48304402,0.5260332
LN68036409,0.23250453
LN64644369,0.25194246
LN55378978,0.26593623
LN84001424,0.27152517
LN95547584,0.2622157
LN15818161,0.2693779
LN87640939,0.5191792
LN28045792,0.26329872
LN70414303,0.27458584
LN45918906,0.27123895
LN60131116,0.26006368
LN93768015,0.30842084
LN84685709,0.26916087
LN71664499,0.26224253
LN52725213,0.25571287
LN23991764,0.26475915
LN42800129,0.26635307
LN73335755,0.25827974
LN40772502,0.26876038
LN62922892,0.5242829
LN37507528,0.2754454
LN68598085,0.26644102
LN38669033,0.31117034
LN75190818,0.27072993
LN24890858,0.26061517
LN72823866,0.25697708
LN85768226,0.2788961
LN13212731,0.28384376
LN88408730,0.30640492
LN66770657,0.26259938
LN66648935,0.31358737
LN44608581,0.24961497
LN50363245,0.27488586
LN75163574,0.51367354
LN86960641,0.25774312
LN64568043,0.26616743
LN77515262,0.2928573
LN16707209,0.25221613
LN49429293,0.27955943
LN70121893,0.29595906
LN42474363,0.28453594
LN97912979,0.23611663
LN72630219,0.2568541
LN61686073,0.23862542
LN70661719,0.25331873
LN46311235,0.5295417
LN73391989,0.2685192
LN14068771,0.2700483
LN53889138,0.2981942
LN75060323,0.2528883
LN54926703,0.2572816
LN46033286,0.24827127
LN43272271,0.26431698
LN95639839,0.295108
LN43848028,0.28522792
LN76574549,0.23527388
LN69232929,0.28377703
LN57922865,0.3098894
LN19528553,0.25707808
LN10924241,0.26255804
LN19478975,0.2487806
LN60792637,0.2757839
LN15427915,0.26589742
LN88625391,0.25869256
LN54507802,0.31265122
LN91817200,0.2613024
LN61276595,0.26373765
LN25667628,0.2637408
LN56879212,0.26663125
LN28443450,0.2615096
LN28539452,0.2621333
LN79781773,0.27170777
LN48774231,0.2649877
LN27647262,0.26001456
LN92620847,0.25265297
LN74145314,0.255448
LN16126404,0.2569575
LN30023070,0.5226374
LN53690601,0.26451194
LN40733360,0.51649135
LN15767110,0.3136906
LN25317946,0.2717552
LN84544541,0.25956777
LN92256967,0.52557534
LN68758186,0.3495287
LN79178004,0.24150108
LN98815927,0.2722638
LN45814219,0.3056903
LN86958248,0.30244997
LN47456884,0.27415484
LN17386625,0.52897936
LN91194942,0.2593267
LN21799425,0.25606766
LN71720306,0.26935846
LN87048537,0.25960302
LN48990818,0.27034432
LN44712174,0.26141223
LN57587346,0.23847745
LN51513415,0.25618994
LN63872124,0.29673874
LN12646855,0.26334074
LN75918455,0.28453594
LN13045513,0.26785973
LN16638595,0.26770046
LN97229034,0.25663495
LN76375169,0.26938528
LN94318976,0.2603878
LN65273422,0.27677006
LN61627210,0.26812416
LN19356229,0.30841064
LN21890162,0.25221613
LN69478307,0.27327704
LN92618016,0.27071843
LN28986211,0.3136906
LN19383389,0.51622427
LN50562530,0.27378097
LN86475162,0.24358542
LN71019763,0.27790815
LN36662896,0.25731722
LN74272350,0.26636183
LN77502100,0.5242829
LN27525174,0.24962918
LN50003413,0.53026235
LN80240371,0.51852477
LN12339827,0.2624432
LN71583646,0.29232645
LN91714518,0.25665188
LN97731089,0.269344
LN59426477,0.277721
LN49276512,0.26346794
LN12292531,0.25754032
LN70925459,0.261252
LN81597661,0.26054907
LN28002670,0.25841472
LN84464686,0.25865087
LN33228718,0.26939982
LN78374713,0.25945526
LN84171995,0.5237467
LN47974539,0.28292596
LN47006129,0.2717552
LN49392048,0.26003984
LN11113171,0.31427336
LN18836000,0.2799314
LN41553552,0.27109104
LN43407125,0.28481975
LN17248198,0.5375071
LN69362858,0.2785799
LN15553262,0.283023
LN94008479,0.25649685
LN16319569,0.2666541
LN94615841,0.2584386
LN82105511,0.27662987
LN60450441,0.25342348
LN90889326,0.27710205
LN25048762,0.2754454
LN56678849,0.26470408
LN22229376,0.28905758
LN71061319,0.24779561
LN47131488,0.2785695
LN77151997,0.26263332
LN87341166,0.3136906
LN95001789,0.27273786
LN52052889,0.27571306
LN21342221,0.53107077
LN85465502,0.30588868
LN57906623,0.2655987
LN37484182,0.25428697
LN82527165,0.53541666
LN18963820,0.5141477
LN67353796,0.30160347
LN62457181,0.25403383
LN84577852,0.31040928
LN21084110,0.272762
LN54388419,0.25221613
LN42237537,0.25291932
LN15742158,0.2669003
LN43252732,0.2737126
LN89394992,0.284413
LN11820493,0.2678799
LN89061738,0.30238038
LN56020777,0.26003984
LN90886603,0.26444542
LN28060959,0.25291294
LN54942235,0.2917123
LN75899409,0.2652693
LN21014710,0.3136906
LN94235457,0.2648624
LN63774899,0.27546203
LN88699520,0.24553244
LN88406520,0.25029343
LN36452697,0.28245434
LN54584353,0.2837189
LN59545383,0.25862607
LN89146672,0.27743345
LN33470897,0.52557534
LN63992996,0.3054919
LN49800091,0.2614995
LN17958572,0.24290656
LN20094949,0.26054907
LN22495830,0.26098433
LN61778142,0.5226374
LN53599073,0.2673671
LN30336865,0.27989906
LN16355223,0.28270057
LN38341528,0.27297994
LN79259910,0.288582
LN91890781,0.2653812
LN61538855,0.26470408
LN11290173,0.31015465
LN82743305,0.27508733
LN17789175,0.2947838
LN51367951,0.26157612
LN88834679,0.26964524
LN81630192,0.28577086
LN19135499,0.29850838
LN81502969,0.26986024
LN26577328,0.2805909
LN56257954,0.2655233
LN50000195,0.27436787
LN47352661,0.32446414
LN90851325,0.26785174
LN66891214,0.2666772
LN56997077,0.26658854
LN58240660,0.26249722
LN87717982,0.27704334
LN94388359,0.5287837
LN29351491,0.2852398
LN15378566,0.26372716
LN99368175,0.30096576
LN69429620,0.27075973
LN25596137,0.27202842
LN84487908,0.25569585
LN39718565,0.28224665
LN85572277,0.5299403
LN97459240,0.2669389
LN62964679,0.29010886
LN40076764,0.27038673
LN66249321,0.27055642
LN85385089,0.25663495
LN87241437,0.25273156
LN94785054,0.24958794
LN22052244,0.295108
LN94005877,0.2504954
LN62900343,0.33599642
LN29690477,0.2437012
LN99545570,0.22223966
LN45233265,0.2625386
LN92109582,0.2906227
LN16902381,0.25139025
LN47589793,0.2783954
LN83330447,0.27273786
LN26055841,0.294422
LN20798573,0.2581952
LN30925195,0.27000713
LN77939460,0.26509836
LN54499766,0.26463223
LN34823925,0.27184844
LN31417516,0.25059876
LN43535273,0.25568578
LN36990850,0.28082654
LN59199374,0.5199861
LN36040613,0.25056258
LN45575372,0.32573733
LN30566193,0.28061154
LN61911836,0.26449952
LN71069886,0.26451194
LN38260622,0.25894845
LN33868506,0.2787037
LN87818429,0.32931608
LN19352566,0.2699212
LN56266169,0.31552258
LN70022824,0.27492377
LN66123125,0.2499513
LN57248374,0.2687991
LN95987246,0.26356587
LN69281096,0.2525888
LN21901637,0.27011153
LN21056295,0.25580364
LN25526863,0.25974345
LN97218201,0.27327704
LN77265981,0.27343267
LN17499041,0.2770321
LN22956569,0.25354096
LN18278109,0.2687943
LN64276346,0.30467397
LN60636081,0.2812804
LN32029225,0.2708528
LN27539941,0.5116903
LN87274483,0.2840197
LN39366394,0.2711718
LN35782490,0.2704955
LN32174243,0.272207
LN25061638,0.27061197
LN54794822,0.28453594
LN17712659,0.32237247
LN48619110,0.2715757
LN98279460,0.27462968
LN14769893,0.5286134
LN26174303,0.25827974
LN70457396,0.2692746
LN39607913,0.5230385
LN13262816,0.26372716
LN34315199,0.2601459
LN69519444,0.27447897
LN66720703,0.26786247
LN70568217,0.31277308
LN58984693,0.27683052
LN67615384,0.26317498
LN86713836,0.27218184
LN93347540,0.30135235
LN37244009,0.28109413
LN44863175,0.2633663
LN92290201,0.2718323
LN85161137,0.26805854
LN36435734,0.29589248
LN94542705,0.27332136
LN27655765,0.26666218
LN92761545,0.2798882
LN85010855,0.28207347
LN48101183,0.25265297
LN44974955,0.5170573
LN37345017,0.25864208
LN87054445,0.24876432
LN81519254,0.2469138
LN34741039,0.25807393
LN42649642,0.2669003
LN41286494,0.25342882
LN12722425,0.25442824
LN66658980,0.25211242
LN34666010,0.2814146
LN54048079,0.26195
LN34402774,0.27376094
LN55970632,0.28224665
LN94100426,0.27923426
LN49966319,0.26826766
LN92057448,0.26608542
LN89898683,0.27202842
LN63452222,0.28342557
LN40279858,0.26911953
LN66921290,0.2417558
LN59260003,0.5231431
LN54482500,0.2804845
LN62147820,0.26259938
LN75314012,0.2910815
LN87709684,0.26635307
LN27148390,0.26640603
LN25890153,0.26939106
LN72815882,0.2695115
LN28630638,0.263917
LN69006391,0.27582613
LN90114632,0.28082654
LN68835254,0.53750044
LN75628352,0.25093982
LN59439541,0.2701387
LN62945274,0.30417037
LN27056697,0.2766967
LN44950632,0.2699043
LN41861275,0.30582726
LN62868648,0.26676252
LN59379023,0.2485063
LN12555231,0.272489
LN83775573,0.2981942
LN96072708,0.26373765
LN64067533,0.26366067
LN57406969,0.26221633
LN45647065,0.25892448
LN72103615,0.27474117
LN47226577,0.26805854
LN39126739,0.25216547
LN28896189,0.28437948
LN32568261,0.5171439
LN27945804,0.25380045
LN72941258,0.2744635
LN15059673,0.26966357
LN15799398,0.25542143
LN82157329,0.27096242
LN25657393,0.5339065
LN84615011,0.2696401
LN57793117,0.3009027
LN37930943,0.2783297
LN23757675,0.27730808
LN73406403,0.2689697
LN66066277,0.26774207
LN10463237,0.26132256
LN35656151,0.27245033
LN42346046,0.55085224
LN30313084,0.322604
LN70937202,0.26677543
LN97749263,0.3812688
LN95329290,0.2547805
LN48464606,0.29864386
LN14980961,0.25715867
LN18600901,0.25864208
LN74316575,0.26548237
LN11313103,0.2898624
LN94363991,0.30555847
LN98955241,0.2752574
LN18417031,0.28618965
LN80550261,0.25731722
LN68682263,0.29871044
LN87798529,0.26674438
LN99769763,0.27493328
LN99410239,0.25700185
LN40176274,0.2739163
LN84444575,0.30414385
LN89110053,0.5258439
LN17484221,0.26098433
LN75279133,0.31919438
LN19300097,0.25595734
LN80333290,0.27785292
LN70370999,0.2588159
LN45947524,0.2640513
LN96044248,0.26112092
LN11845775,0.26960585
LN81429772,0.28104076
LN67493132,0.27005512
LN99712399,0.30365413
LN82098273,0.30328396
LN64865949,0.24998139
LN24062225,0.27412632
LN74344980,0.27898115
LN65557853,0.25291932
LN83822128,0.26404426
LN69434056,0.30116782
LN51580102,0.28699332
LN10587574,0.31490946
LN40700282,0.25827974
LN97828668,0.26713786
LN28447713,0.5218046
LN73493225,0.3226646
LN23795675,0.23381306
LN14567421,0.27083373
LN81035874,0.28146183
LN93868696,0.27171302
LN81823985,0.26997074
LN66302364,0.26877505
LN42868997,0.25700185
LN98687532,0.26637596
LN79370116,0.2935718
LN96543817,0.24553244
LN39636615,0.27406406
LN14005864,0.26003984
LN88881017,0.26640603
LN17755864,0.2640513
LN85608196,0.2624042
LN11338615,0.27813503
LN21393613,0.269344
LN51887125,0.27072534
LN34807979,0.28453594
LN94090230,0.28453594
LN12468687,0.29794627
LN50632575,0.29871044
LN41382797,0.27974787
LN60344310,0.25828394
LN96028075,0.26404652
LN48805366,0.25430068
LN68140357,0.2701296
LN49389714,0.52058417
LN97818000,0.5226073
LN37494318,0.5272243
LN18427119,0.27691576
LN48938270,0.27072534
LN90376432,0.28575602
LN14442995,0.26488796
LN90053958,0.30863792
LN21082169,0.27078214
LN53390279,0.25434917
LN85832835,0.26450148
LN85281088,0.31598812
LN36399617,0.25666502
LN69741002,0.2795393
LN30238374,0.26904216
LN94544870,0.26431808
LN98697112,0.2555631
LN12338768,0.27047172
LN22043765,0.25442824
LN71286137,0.2696532
LN26233710,0.2763298
LN92640817,0.25992015
LN63606727,0.25893366
LN42042039,0.5338467
LN41351345,0.52679414
LN33394243,0.3136906
LN97748583,0.27406406
LN84043694,0.2377999
LN59730452,0.25762385
LN89735993,0.26876327
LN51076962,0.2754454
LN84633803,0.27393782
LN37489862,0.25666502
LN94680012,0.2667625
LN33683761,0.29922912
LN75036858,0.26029104
LN22087520,0.25762632
LN65537717,0.29317972
LN17630280,0.2664829
LN50857724,0.27508307
LN59148419,0.2964416
LN69515003,0.2475136
LN87279523,0.24967484
LN56068637,0.3136906
LN99674395,0.24608998
LN67960007,0.28787443
LN61056129,0.53107077
LN27360628,0.26831993
LN41119723,0.26663125
LN60880143,0.27284592
LN86899307,0.2641599
LN89633516,0.27562937
LN16004322,0.26599956
LN63249147,0.27523747
LN61555133,0.2570635
LN91639864,0.25221613
LN44690924,0.2492481
LN65851168,0.2789554
LN69529230,0.2873473
LN75800775,0.2538206
LN19028160,0.32046756
LN91669106,0.25663495
LN84484388,0.26402837
LN92738542,0.25466067
LN29291287,0.30830985
LN75418955,0.2981942
LN81085134,0.30358696
LN28851690,0.2987467
LN36943999,0.24290656
LN83329743,0.27705717
LN19576656,0.3249653
LN46959471,0.26149282
LN63207942,0.27836916
LN99136377,0.27122948
LN36710336,0.27593616
LN61014777,0.2840197
LN16850534,0.27479798
LN44535756,0.26860064
LN90614194,0.52673954
LN10877417,0.26632574
LN86159770,0.25578186
LN35007681,0.31801018
LN63968192,0.2818112
LN55074233,0.25096658
LN89711601,0.5350414
LN13447001,0.25520152
LN96047808,0.5222956
LN18013843,0.2752574
LN17992679,0.52557534
LN72815883,0.26816615
LN41876876,0.2608573
LN25753942,0.25965342
LN11820007,0.25706026
LN50061646,0.53026235
LN96570691,0.3244659
LN41520637,0.26743388
LN64771996,0.27923858
LN44445051,0.2649877
LN25877060,0.52174133
LN53702695,0.27959228
LN39214649,0.26227933
LN82179333,0.26936242
LN18449438,0.36347848
LN43193483,0.27474117
LN52736105,0.30863792
LN65204137,0.26640603
LN39064954,0.26474342
LN40289962,0.26948476
LN71309767,0.51961076
LN62655723,0.2669389
LN95689865,0.29190573
LN46040392,0.27143815
LN89399567,0.25862607
LN41426018,0.29956025
LN76833131,0.2544661
LN78408430,0.30210426
LN53019573,0.26224828
LN71265679,0.2757839
LN43182526,0.30048183
LN60141050,0.25817302
LN16777439,0.30078065
LN51056506,0.25866333
LN72271191,0.28453594
LN25073996,0.32435104
LN91575220,0.24755432
LN39190656,0.25700185
LN74627073,0.27813503
LN93293879,0.52557534
LN24725384,0.3136906
LN79451028,0.52756244
LN47350572,0.27284408
LN63430709,0.5193
LN88915711,0.2765831
LN74589573,0.27864945
LN48328733,0.2821335
LN24644446,0.3136906
LN51275396,0.25604308
LN77593517,0.26190144
LN43566334,0.2553715
LN68260719,0.26636183
LN34077826,0.26599494
LN26370242,0.25595734
LN54760761,0.29091972
LN78145029,0.52557534
LN46231753,0.23013107
LN81472126,0.4009038
LN27834960,0.2652699
LN95906492,0.31117034
LN88134926,0.29978156
LN53451440,0.3130046
LN66123707,0.27571306
LN56944376,0.26896298
LN23930961,0.29557037
LN11081104,0.53049755
LN80001407,0.2566395
LN91423515,0.24967484
LN33996722,0.26935846
LN43666595,0.25760633
LN73061714,0.28545088
LN41528746,0.2556986
LN75699571,0.31039888
LN93181708,0.25172925
LN81123740,0.25456834
LN38192976,0.26657617
LN14515140,0.27253497
LN99928119,0.29265064
LN14862768,0.27864945
LN95367167,0.26360163
LN71097226,0.52358484
LN91642466,0.3000252
LN63237856,0.27989906
LN84823782,0.27762583
LN36043796,0.2666772
LN15922115,0.26960585
LN70859661,0.25348425
LN61836094,0.26608542
LN81413084,0.27406406
LN97634941,0.26373765
LN13691088,0.25194246
LN88548984,0.2736647
LN90848217,0.27739063
LN48236875,0.25957197
LN46390609,0.25034
LN42347183,0.5238833
LN67793107,0.2743566
LN84239892,0.26165622
LN27083333,0.264726
LN38048320,0.51221484
LN86740997,0.2587924
LN61305234,0.26467305
LN85364914,0.25102693
LN99513402,0.26157612
LN16025242,0.260622
LN86670927,0.2568541
LN21942203,0.26663983
LN59148901,0.25928408
LN37187428,0.26667094
LN56757773,0.29091972
LN31569558,0.29796472
LN18375451,0.27687392
LN35608776,0.25437596
LN30618529,0.26939106
LN36224021,0.30048183
LN19298656,0.57406783
LN80017686,0.5384545
LN83323557,0.2772471
LN28201917,0.27202842
LN21912572,0.27072534
LN98556278,0.25812432
LN71445246,0.25959778
